topik,keyword,tweet,gambar,url,label
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,"NASIB PESANTEREN TERANCAM DENGAN UU CIPTAKER OMNIBUS LAW

[MISLEADING CONTENT]

Berdasarkan aduan yang masuk ke Tim Jabar Saber Hoaks. Beredar sebuah narasi yang menyebutkan nasib pesantren bakal terancam dengan keberadaan Undang-Undang Cipta Kerja (Ciptaker) Omnibus Law.",,https://twitter.com/jabarsaberhoaks/status/1317272280842477568,valid
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,"Pesantren tak memiliki izin terancam sanksi pidana. Narasi tersebut tersebar lewat pesan berantai di aplikasi pesan Whatsapp.

Selengkapnya di https://web.facebook.com/official.jabarsaberhoaks/posts/682000782734511",,https://twitter.com/jabarsaberhoaks/status/1317272289021366272,valid
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,"[Hoax] Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law https://detax.org/issue/PYt via 
@DetaxId",,https://twitter.com/DetaxId/status/1315540674498887680,hoax
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,[Cek Fakta] Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law? Ini Faktanya https://bit.ly/2GUihhl #CekDuluMedcom #CaraBaruMenikmatiMedcom,,https://twitter.com/medcom_id/status/1315531907531116545,hoax
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,"DISINFORMASI
Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law

https://facebook.com/satgascirt.bulelengkab.5/posts/378721313318148 

Link Counter:

https://medcom.id/telusur/cek-fakta/Rb1m8L1b-cek-fakta-nasib-pesantren-terancam-dengan-uu-ciptaker-omnibus-law-ini-fa

https://nasional.kompas.com/berita/15165061-menag-luruskan-informasi-ruu-cipta-kerja-bisa-pidanakan-pengurus-pesantren?page=all",,https://twitter.com/cirtbuleleng/status/1315454070597926921,hoax
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,"DISINFORMASI, Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law. #follbackNKRI cc 
@kemkominfo
 
@DRCFHUI
 
@medcom_id
 
@kompascom",,https://twitter.com/penakewae/status/1315024505941618688,hoax
UU Cipta Kerja,Nasib Pesantren Terancam dengan UU Ciptaker Omnibus Law,"Rejim kompeni, tp aku yakin pasti Allah kan mengakhiri kekuasaan yg dungu spt skrang ini.",,https://twitter.com/MaswwW3/status/1315646275857993730,hoax
nanas,nanas dapat membuat daging empuk,Nanas bisa mengempukkan dging karena mengandung acid atau asam yang dapat memecah protein sehingga dapat membuat daging kambing lebih empuk.,,https://twitter.com/YCCI_jakarta/status/132967017237057536,hoax
nanas,nanas dapat membuat daging empuk,Kandungan enzim bromelin pada nanas dpt menguraikan serat2 daging sehingga dapat membuat daging menjadi lebih empuk.,,https://twitter.com/KecapBlackGold/status/250095369751515136,hoax
nanas,nanas dapat membuat daging empuk,Parutan buah Nanas atau Kiwi dipercaya dapat membuat daging empuk secara alami.,,https://twitter.com/TipsGenius/status/396368595938078720,hoax
nanas,nanas dapat membuat daging empuk,"ahukah Ibu kalau parutan Nanas dapat membuat daging sapi cepat empuk. Mau tahu caranya? 

Baca tips berikut ini ya http://fb.me/18srhSaVV",,https://twitter.com/Oxone_Indonesia/status/470021369397530624,hoax
nanas,nanas dapat membuat daging empuk,Tahukah Ibu kalau parutan Nanas dapat membuat daging sapi cepat empuk. Coba baca #TipsKitchenArt berikut ini ya bu :) http://fb.me/31BLoio17,,https://twitter.com/kitchenart_id/status/482394746435170304,hoax
nanas,nanas dapat membuat daging empuk,Buah nanas yang dimasak dengan daging dapat membuat daging menjadi lebih empuk #BeSmart,,https://twitter.com/Wiwik_Delicacy/status/514976425070563328,hoax
nanas,nanas dapat membuat daging empuk,"Tak hanya daun pepaya, buah nanas juga dapat digunakan untuk membuat daging menjadi lebih empuk. #iNewsIntermezzo",,https://twitter.com/OfficialiNewsTV/status/903103615245549570,valid
Saffron,Saffron untuk kecantikan,Ada beberapa manfaat saffron yang bagus untuk kecantikan kulit seperti misalnya menghindari wajah kusam. #Saffron,,https://twitter.com/jpnncom/status/1405726735916683270,valid
Saffron,Saffron untuk kecantikan,"Saffron ini banyak tumbuh di dataran Iran. Karena jarangnya tanaman ini tumbuh di daerah lain, menjadikan saffron sebagai salah satu rempah termahal di dunia. Selain untuk bumbu dan pewarna masakan, saffron ini biasa digunakan untuk obat tradisional maupun produk kecantikan.",,https://twitter.com/affbatch6/status/1408422527165026308,hoax
Saffron,Saffron untuk kecantikan,"Saffron merupakan sebuah rempah dari bunga saffron. 

Dilansir dari Tokopedia, “Dalam 0,78 gram saffron, mengandung 0,08 g protein, 0,6 mg vitamin C, 0,01 mg zinc, dan 12 mg kalium”

Jadi, memang saffron ini bagus untuk kesehatan, dan kecantikan terutama kulit wajah Smiling face with open mouth and tightly-closed eyes",,https://twitter.com/skinsofun/status/1416744033968300034,hoax
Saffron,Saffron untuk kecantikan,"5 Manfaat Saffron untuk Kecantikan, Bisa Usir Jerawat Lho! http://dlvr.it/S4hjQV",,https://twitter.com/anakdolan_/status/1420950416544591873,hoax
Saffron,Saffron untuk kecantikan,"Berikut Beberapa Manfaat Saffron Untuk Kecantikan, Salah Satunya Obat Jerawat
Down pointing backhand index
https://jabarnews.com/read/104490/berikut-beberapa-manfaat-saffron-untuk-kecantikan-salah-satunya-obat-jerawat

#jabarnews #beritalokal #beritahiperlokal #harianjabar #jabartoday #beritajabar #beritajawabarat #jawabarat #jabar #beberapamanfaatsaftron #kecantikan #obatjerawat",,https://twitter.com/jabarnewss/status/1395329932339806208,hoax
Saffron,Saffron untuk kecantikan,"saffron udah dipercaya dibidang kesehatan bisa bantu sembuhin luka, sakit punggung dll⁣
⁣
ada beberapa uji coba yang buktiin saffron ini bagus untuk kecantikan",,https://twitter.com/threadselfcare/status/1393888476647485444,hoax
Saffron,Saffron untuk kecantikan,"angkai putiknya dan pada dasarnya Saffron adalah bumbu dapur khas yang biasa digunakan dalam masakan Timur Tengah dan India.

Lalu, apa saja manfaat Saffron untuk kesehatan kulit wajah? Swipe-swipe!",,https://twitter.com/VRadioFM/status/1386601177777729541,?
madu,madu bermanfaat untuk kecantikan,Ada beberapa manfaat lemon campur madu untuk kecantikan seperti misalnya menghilangkan ketombe. #Madu,,https://twitter.com/jpnncom/status/1409678022597173252,valid
madu,madu bermanfaat untuk kecantikan,"5 Manfaat Campuran Madu dan Lemon untuk Kecantikan, Sehat Juga Loh",,https://twitter.com/jabarekspres/status/1409704626148966404,hoax
madu,madu bermanfaat untuk kecantikan,Madu bisa digunakan untuk kecantikan bibir. Oleskan di bibir Anda sebelum tidur untuk menghindari bibir pecah-pecah.,,https://twitter.com/TinggiIdaman/status/1414018922433503238,hoax
madu,madu bermanfaat untuk kecantikan,"Air rendaman Asam Jawa  campur madu ternyata ajaib untuk kesehatan dan kecantikan, Wanita pasti kaget. #asamjawa",,https://twitter.com/Genpi_Co/status/1414758985664581635,hoax
madu,madu bermanfaat untuk kecantikan,"Selain untuk kecantikan, madu juga dapat berkhasiat untuk membantu penyembuhan luka. ",,https://twitter.com/DwiInbi/status/1403254199362617348,hoax
madu,madu bermanfaat untuk kecantikan,"[WAAA MEMANG SAJA NAK BAGI KULIT DOUBLE PELOLES KAN! Grinning face with smiling eyes]

Hangpa rasa dengan consume #DianzVitamin sahaja dah cukup pelolesWhy not kita tambahkan lagi kepelolesan kulit dengan #DianzDHoneyBooster?Rasa madu yang umphh and sedap diformulasikan khas untuk kecantikan kulit korang tau",,https://twitter.com/Norfatiah91/status/1394881829522403332,hoax
madu,madu bermanfaat untuk kecantikan,6 Manfaat Madu untuk Kecantikan yang Mungkin Belum Anda Ketahui,,https://twitter.com/covesiacom/status/1394871587183243265,hoax
tembakau,tembakau dapat digunakan sebagai pestisida,Tembakau merupakan salah satu tanaman pertanian bergenus Nicotiana yang digunakan sebagai pestisida dan obat,,https://twitter.com/PramukaUGM/status/604931278538833920,valid
tembakau,tembakau dapat digunakan sebagai pestisida,"selain dapat dikonsumsi, tembakau ternyata sering digunakan sebagai pestisida #barutahu | http://id.wikipedia.org/wiki/Tembakau",,https://twitter.com/ndorokakung/status/11233493124,hoax
tembakau,tembakau dapat digunakan sebagai pestisida,Ternyata air rendaman tembakau + garam bisa digunakan sebagai pestisida alami untuk membasmi rayap lho. #TokoPerhutani,,https://twitter.com/tokoperhutani/status/800956989052436481,hoax
tembakau,tembakau dapat digunakan sebagai pestisida,Selamat hari tanpa tembakau. tembakau bermanfaat jika digunakan sebagai pestisida nabati,,https://twitter.com/ArieSukadir/status/472551582991536128,hoax
tembakau,tembakau dapat digunakan sebagai pestisida,"Tembakau dapat digunakan sebagai pestisida, dan dlm bentuk nicotin tartrat dapat digunakan sebagai obat. #TributeToKretek",,https://twitter.com/Seloka_Beruk/status/604966770034679808,hoax
tembakau,tembakau dapat digunakan sebagai pestisida,"2. Arsenik: Digunakan sebagai pestisida tanaman, menempel pada tembakau yang sudah menjadi rokok&juga digunakan untuk membunuh TIKUS!",,https://twitter.com/smokefreejkt/status/260438748079202304,hoax
tembakau,tembakau dapat digunakan sebagai pestisida,"@bem_unsoed
 tembakau mending digunakan sebagai pestisida nabati",,https://twitter.com/ArieSukadir/status/472556203029958656,hoax
aloevera,aloevera bagus untuk rambut,Adrain mengerjap takjub ketika mendengarkan penjelasan tentang tanaman ini. Ia tidak menyangka manfaatnya seluas itu. https://twitter.com/Mr_Caspian/status/1191708421516484609?s=19,,https://twitter.com/nighxfury/status/1191708766246449152,hoax
aloevera,aloevera bagus untuk rambut,Padahal ia pikir aloevera hanya sebatas bagus untuk rambut dan enak dimakan oleh manusia. Ternyata bukan hanya itu. Keren sekali tumbuhan ini.,,https://twitter.com/nighxfury/status/1191708888019566593,hoax
aloevera,aloevera bagus untuk rambut,"Selain bagus untuk kesehatan rambut, ternyata aloe vera atau lidah buaya juga bermanfaat untuk kesehatan tubuh, lho! #aloevera",,https://twitter.com/logisera/status/466388704744210434,valid
aloevera,aloevera bagus untuk rambut,"(cont.) 

Maddie membuka bukunya dan mengangguk saat Sir Aaron memasuki kelas dan mulai menjelaskan materi mengenai Tanaman Aloevera / Lidah buaya.",,https://twitter.com/seirendipty/status/1004985322453602304,hoax
aloevera,aloevera bagus untuk rambut,"Aloevera bagus untuk kulit dan dapat menyegarkan wajah juga.

Aloevera ini sudah ada sejak ribuan tahun silam dan sering di gunakan untuk penyubur rambut, penyembuh luka, dan untuk perawatan kulit.",,https://twitter.com/seirendipty/status/1004985481765924864,hoax
aloevera,aloevera bagus untuk rambut,"Kalau rambut rontok atau kulit kalian kering dan lain lain, bagus untuk menggunakan aloe vera.

Apalagi dengan Aloevera yang asli tanam sendiri tanpa zat kimia yang terkandung di dalamnya.",,https://twitter.com/seirendipty/status/1004985952203231232,hoax
aloevera,aloevera bagus untuk rambut,Bagus untuk bulu hidung RT @LiaAlawiyahaini: Bagus untuk rambut RT Retaak_: Macam Aloevera RT LiaAlawiyahaini: Seperti lavender RT Retaak_:,,https://twitter.com/Retaak_/status/405714441893056512,hoax
Kelor,daun kelor bermanfaat untuk kesehatan,Di masyarakat daun kelor dipercaya sebagai sarana melunturkan jimat atau susuk. Namun daun kelor juga bermanfaat untuk kesehatan lho. Apa saja ya?,,https://twitter.com/detikcom/status/1371311713732149252,valid
Kelor,daun kelor bermanfaat untuk kesehatan,3 Fakta Terbesar Daun Kelor yang Bermanfaat untuk Pangan dan Kesehatan! http://rviv.ly/AqVXE8,,https://twitter.com/ayo_hidup_sehat/status/996240599790505984,hoax
Kelor,daun kelor bermanfaat untuk kesehatan,Terungkap Daun kelor Bermanfaat untuk Kesehatan Mata http://youtu.be/XAB1LtJ63V8?a,,https://twitter.com/ChairilLullabi/status/1041099416982171649,hoax
Kelor,daun kelor bermanfaat untuk kesehatan,"Daun kelor mengandung Vitamin A sehingga baik untuk kesehatan mata,selain itu mengandung kalsium yang bermanfaat untuk mencegah osteoporosis",,https://twitter.com/AlkesAbadi/status/575546780668002304,hoax
Kelor,daun kelor bermanfaat untuk kesehatan,Daun kelor yang dulu terkenal daun untuk hal yg sifatnya mistis sekarang malah  bermanfaat untuk kesehatan,,https://twitter.com/hendradesta/status/1273949171347648512,hoax
Kelor,daun kelor bermanfaat untuk kesehatan,"Nah, kalu dipikir-pikir sangat bermanfaat juga si daun kelor mistis ini untuk kesehatan. Mau coba mengkonsumsi nggak nih guys? Pasti mau dong, kan demi kesehatan. Kalau ingin tau hal-hal menarik lainnya, pantengin terus ya http://PALA.ID ya. #United #Mourinho #PALA",,https://twitter.com/pala_id/status/1034244141415247872,hoax
Kelor,daun kelor bermanfaat untuk kesehatan,Selain berguna untuk kesehatan sepertinya Daun Kelor satu ini bermanfaat untuk mencerahkan masa depan... Smiling face with open mouth and tightly-closed eyesSmiling face with open mouth and tightly-closed eyesSmiling face with open mouth and tightly-closed eyesSmiling face with open mouth and tightly-closed eyes,,https://twitter.com/A_KrisnaSetiadi/status/1142777078674124801,hoax
demam,saat demam tidak boleh mandi,"Saat Demam Lebih Baik Mandi atau Tidak? Ini Kata Dokter: Tubuh demam dan menggigil, benarkah tidak boleh mand... http://bit.ly/2bzC3MA",,https://twitter.com/healthdetikcom/status/767979608985612290,valid
demam,saat demam tidak boleh mandi,Saat Demam Tidak Boleh Mandi? Begini Kata Dokter http://ift.tt/2zFGnY7,,https://twitter.com/ceritaherbalis/status/931117144678502401,hoax
demam,saat demam tidak boleh mandi,Saat Demam Tidak Boleh Mandi? Begini Kata Dokter: http://DokterSehat.Com– Cukup banyak orang yang… https://goo.gl/fb/AuPzdW,Solusi tepat untuk hidup sehat,https://twitter.com/Christine_S02/status/931457450510872576,hoax
demam,saat demam tidak boleh mandi,"Mandi Saat Sakit Demam Tidak Boleh Sembarangan, Begini Amannya https://hellosehat.com/hidup-sehat/tips-sehat/aturan-mandi-saat-sakit-demam/",,https://twitter.com/intanmu_/status/1005643195357659137,hoax
demam,saat demam tidak boleh mandi,Boleh Tidak Mandi saat Sedang Demam? https://bertuahpos.com/lifestyle/boleh-tidak-mandi-saat-sedang-demam.html?utm_source=dlvr.it&utm_medium=twitter,,https://twitter.com/Lea1089/status/1092313314447650816,hoax
demam,saat demam tidak boleh mandi,"Assalamualaikum sahabat Klinik Keluarga. Bolehkah saat demam mandi?. Orang yang demam boleh mandi. Mandi tidak berkaitan dengan proses demam itu sendiri.
.
Tetap disarankan mandi untuk menjaga kebersihan tubuh. Pada… https://instagram.com/p/By7Ytz_Bh9a/?igshid=1psvwk5jre1vs",,https://twitter.com/klinikkeluarga/status/1141651193300692992,hoax
demam,saat demam tidak boleh mandi,Benarkah Anak Harus Pakai Pakaian Tebal dan Selimut Saat Demam? Anak yang Demam Tidak Boleh Mandi? Ini jawabannya http://bit.ly/1PUVyNh,,https://twitter.com/officialnova_id/status/671176843484000256,?
pisang,pisang dapat membuat mood bahagia,"Krn pisang selalu membuat orang bahagiaSmirking face""
@WOWFAKTA
: Rasa Pisang dapat mengontrol suasana hati dan membantu mengurangi depresi.",,https://twitter.com/rifqibugis/status/491980124128964609,hoax
pisang,pisang dapat membuat mood bahagia,Buah pisang memiliki kandungan serotonin yang dapat membuat orang merasa bahagia #FaktaKes,,https://twitter.com/DOSIN30/status/463158593462599680,hoax
pisang,pisang dapat membuat mood bahagia,"Pisang mengandung tryptophan, sejenis protein yang akan diubah tubuh menjadi serotonin. Serotonin dapat membuat kalian lebih santai, memperbaiki mood kalian, dan secara umum membuat kalian merasa lebih bahagia. 
#aetratangerang #aetra #tangerang #infoaetra #tipsaetra",,https://twitter.com/AetraTNG/status/1021632685993873408,valid
pisang,pisang dapat membuat mood bahagia,"Jalani setiap aktivitas kamu ditemani dengan rasa manisnya Pisang Cavendish yang dapat membuat bahagia! Jangan lupa juga untuk selalu tersenyum secerah warna buah-buahan dari Sunpride ya, Fruitaholic :) #buahpastisunpride",,https://twitter.com/SunprideID/status/1044058844882563074,hoax
pisang,pisang dapat membuat mood bahagia,"Mengkonsumsi pisang atau alpukat dapat membantu menenangkan pikiran, membuat kita merasa lebih bahagia dan bebas stress!",,https://twitter.com/motivatipscom/status/838380600440532992,hoax
pisang,pisang dapat membuat mood bahagia,Pisang ini bisa memancing mimpi indah karena dapat meningkatkan mood bahagia dan membuat saraf lebih rileks loh :),,https://twitter.com/livinpoin/status/708276766465511426,hoax
pisang,pisang dapat membuat mood bahagia,"Pisang mengandung triptofan dan vitamin B6, yang dikenal dapat membuat yang memakannya merasa bahagia.",,https://twitter.com/CatatanSeksolog/status/647762657504706560,hoax
coklat,coklat dapat menaikkan mood,"""Natal gini banyak permen coklat dimana-mana, tapi takut bikin gemuk"". Faktanya, Coklat bisa menaikkan mood kamu secara drastis, lho! Gimana bisa?

yuk cek di https://riliv.co/rilivstory/coba-makanan-untuk-mood-booster/",,https://twitter.com/riliv_app/status/1209640145693085696,valid
coklat,coklat dapat menaikkan mood,"Coklat? Coklat bisa menaikkan mood ㅋㅋㅋ RT 
@JungNicolee
: boleh :) hehhehe RT TheKHUNJURING: JungNicolee /puk2/ mau cappucino hangat?",,https://twitter.com/wonhoshen/status/370250893259595776,hoax
coklat,coklat dapat menaikkan mood,saran something yang bisa bikin mood naik dong? amblas bet mood gua hari ini.,,https://twitter.com/chocobabysin/status/1248968844388917248,hoax
coklat,coklat dapat menaikkan mood,Coklat terbukti bisa menaikkan mood kak hehe,,https://twitter.com/ExCommunicad/status/1248969211054968834,hoax
coklat,coklat dapat menaikkan mood,"Katanya makan coklat bisa menaikkan mood,tp sama aja ini",,https://twitter.com/AdeKurosaki/status/256352729486725121,hoax
coklat,coklat dapat menaikkan mood,"#nontonLipstikTV rasanya seperti coklat yang bisa menaikkan kadar mood seseorang.Lebih tepatnya mengurangi rasa badmood seseorang 
@LipstikTV",,https://twitter.com/Marnizameny/status/61312441698627584,hoax
coklat,coklat dapat menaikkan mood,"Retweet ""
@aryabening
: Semoga coklat ini bisa menaikkan mood yang sedang gundah gulana gulita..""",,https://twitter.com/tivaaperland/status/172601403099987968,hoax
teh hijau,teh hijau untuk masker,"6 Manfaat Masker Teh Hijau untuk Kesehatan Wajah, Makin Cerah: Manfaat masker teh hijau sudah terbukti ampuh dalam mengatasi berbagai permasalah yang ada dikulit bagian wajah.",,https://twitter.com/liputan6dotcom/status/1268064378907095041,valid
teh hijau,teh hijau untuk masker,"Wow, Pevita Pearce Pakai Teh Hijau untuk Masker Wajah: Menurut aktris Pevita Pearce, merawat diri dengan cara ... http://bit.ly/20f2SrK",,https://twitter.com/muhfeeb/status/659984190935425024,hoax
teh hijau,teh hijau untuk masker,"Masker yang bagus untuk muka kusam. Apaya kira kira? — Teh hijau bagus,innisfree yg sheet mask",,https://twitter.com/NCherrylmr/status/964279589160865795,hoax
teh hijau,teh hijau untuk masker,"6. Masker
Nahh ini dia kayanya yg paling berperan untuk mudarin bekas jerawatku._. untuk masker dulu aku rutin pake DIY masker oatmeal+kunyit+teh hijau. cara buatnya emg  agak ribet tp mantulll:"")",,https://twitter.com/jibeomwink/status/1056117621567873024,hoax
teh hijau,teh hijau untuk masker,Khasiat Teh Hijau untuk Wajah dan Rambut: Teh hijau juga bermanfaat untuk merawat kecantikan alami. Anda bisa membuat masker teh untuk...,,https://twitter.com/dika_meiarto/status/298711824373776384,hoax
teh hijau,teh hijau untuk masker,Manfaat Teh Hijau untuk Kecantikan: Teh hijau juga dapat digunakan sebagai masker wajah. http://bit.ly/1sVam60,,https://twitter.com/nadjibbbbb/status/546568975987900417,?
teh hijau,teh hijau untuk masker,"Siapa yang disini lagi cari masker yang bisa Mengangkat residu pada pori-pori, bisa menenangkan kulit, lalu setelah dipakai tidak ada rasa ketarik dan yang pastinya harga terjangkau? Sini aku kasih tau!",,https://twitter.com/bbbibbibi/status/1406050019430387715,?
oatmeal,oatmeal baik untuk jantung,[VIDEO] Tanya Dokter: Benarkah Oatmeal Baik Untuk Jantung? http://dlvr.it/RlwJFf #vlix,,https://twitter.com/VIVAcoid/status/1328966556353753088,valid
oatmeal,oatmeal baik untuk jantung,"Ikan segar dan oatmeal murni baik untuk dikonsumsi penderita sakit jantung. Sementara itu, baiknya menghindari makanan tinggi lemak dan kolesterol. Berikut daftar selengkapnya. https://bit.ly/3n4tLiY #CNNIndonesia",YANG BOLEH DIMAKAN DAN TIDAK BAGI PENDERITA SAKIT JANTUNG,https://twitter.com/CNNIndonesia/status/1312210764468416514,valid
oatmeal,oatmeal baik untuk jantung,AHHH HARUSNYA DR DULU KITA RAJIN MAKAN OATMEAL RIN BAIK UNTUK JANTUNG <////3 YEOSANG BIKIN PUSING. makasih udah taggggg aku!,,https://twitter.com/macloudroni/status/1241364384045076482,hoax
oatmeal,oatmeal baik untuk jantung,"Selain baik untuk jantung, sarapan oatmeal juga bisa membuat kamu kenyang lebih lama loh! Yuk, coba memasak oatmeal untuk sarapan hari ini!

https://review.bukalapak.com/food/ini-dia-cara-memasak-oatmeal-untuk-sarapan-sehat-yang-praktis-dibuat-47475",,https://twitter.com/BukaReview/status/1052695758049169410,hoax
oatmeal,oatmeal baik untuk jantung,"Smoothie Oatmeal Pisang yang baik untuk kesehatan jantung anda, saksikan videonya https://goo.gl/FpLfNp",,https://twitter.com/EkaHospital/status/692529428249874432,hoax
oatmeal,oatmeal baik untuk jantung,"oiya, oatmeal juga baik untuk kesehatan jantung kamu lho, jangan lupa didukung dgn sedikit jalan pagi ya, seperti mengejar kereta pagi :p",,https://twitter.com/askrindo/status/684921022936518656,hoax
oatmeal,oatmeal baik untuk jantung,"#tahukahkamu Bubur gandum/oatmeal
Oatmeal merupakan salah satu jenis makanan yang sangat baik dikonsumsi untuk menjaga kesehatan jantung",,https://twitter.com/manjun_seaweed/status/602745944849813505,hoax
susu beruang,susu beruang bisa membuat kulit putih,"Bingung Gimana Bisa Bikin Kulit Cantik dan Putih, Ternyata Susu Beruang Bisa Lho, .. http://manadokota.com/?open=content&id=657",,https://twitter.com/KotaManado/status/909695998032740352,valid
susu beruang,susu beruang bisa membuat kulit putih,Susu Beruang Bisa Bikin Kulit Putih? Benarkah? https://ift.tt/2KWsOcN,,https://twitter.com/marissagunawan9/status/1146425446134927360,hoax
susu beruang,susu beruang bisa membuat kulit putih,"Cara Mėmbuat Kulit Tubuh Putih 1000% Work, Mėmutihkan Badan Mėmakai Susu Bėruang, Tėrnyata Bisa Lho, Bėgini Caranya?! https://inspirasi-suster-cantik.blogspot.com/2018/02/cara-membuat-kulit-tubuh-putih-1000.html?m=1",,https://twitter.com/al_akbarsm/status/1013951411707621377,hoax
susu beruang,susu beruang bisa membuat kulit putih,"INi niih Yg Lagi VIRAL
Sabun Bamboo Vs Susu Beruang Panda face
Kenapa suntik Pemutih ?? Kalo Ada Yg Aman & Gk Ada Efek Sampingnya bisa Bikin kulit Kita Kinclong ....
Suntik Putih Bahaya Gess ??
Cuzz Order Ok hand
Sabun... https://facebook.com/100002486359280/posts/2130848580341333/",,https://twitter.com/kartika_4lfal4h/status/1098754275058933760,hoax
susu beruang,susu beruang bisa membuat kulit putih,"Masker susu beruang sama masker kopi, buat yg pingin kulit cerah, putih mantul banget, murah juga bisa bikin di rumah, jg kulitnya sensitif sama bahan kimia bisa pake jugaa, Cinta banget lah sama masker ini",,https://twitter.com/qiouwo/status/1045685215425753088,hoax
susu beruang,susu beruang bisa membuat kulit putih,"Pun putihnya haha 
@RasAjijoh
: Minum susu beruang, barangkali bisa bikin kulit putih",,https://twitter.com/kareenakaboor/status/452443177572507648,hoax
susu beruang,susu beruang bisa membuat kulit putih,"Kalau aku susunya aku taro kapas trus usapin ke muka, kalau kopi aku campurin air Mawar, madu sama bubuk kunyit kalau ada, di gosok pelan dulu baru di diemin",,https://twitter.com/qiouwo/status/1045706775343681536,hoax
asam jawa,asam jawa baik untuk kesehatan,"12 Manfaat Asam Jawa bagi Kesehatan, Baik untuk Jantung",,https://twitter.com/liputan6dotcom/status/1237310240921538560,valid
asam jawa,asam jawa baik untuk kesehatan,"Asam Jawa baik untuk kesehatan dan ampuh menyembuhkan penyakit, apa saja? https://mandrigunawanberita.wordpress.com/2020/06/15/asam-jawa-baik-untuk-kesehatan-dan-ampuh-menyembuhkan-penyakit-apa-saja/",,https://twitter.com/mag_berita/status/1272386502601957377,hoax
asam jawa,asam jawa baik untuk kesehatan,Asam jawa memiliki sejumlah manfaat yang baik untuk tubuh dan kesehatan.,,https://twitter.com/freisyawibowo/status/693277478039584768,hoax
asam jawa,asam jawa baik untuk kesehatan,Padahal Asam jawa ini jg memiliki byk manfaat baik untuk kesehatan dan kecantikan. Keampuhannya mampu meredakan penyakit ringan maupun berat,,https://twitter.com/KosmetikCantik/status/474769539817693184,hoax
asam jawa,asam jawa baik untuk kesehatan,8 Khasiat Asam Jawa Untuk Kesehatan | Alami Lebih Baik http://goo.gl/fb/cLbOS3,,https://twitter.com/nabtagger/status/658456871926407168,hoax
asam jawa,asam jawa baik untuk kesehatan,"Kunir asem merupakan perpaduan antara kunyit dan asam jawa dari rempah-rempah pilihan lainnya yang banyak menyimpan khasiat baik untuk kesehatan tubuh.

Selengkapnya baca artikel di:
https://gantari.id/luar-biasa-manfaat-jamu-kunir-asem-bagi-kesehatan-tubuh/",,https://twitter.com/Gantari_TV/status/1273564607861252103,hoax
asam jawa,asam jawa baik untuk kesehatan,"Ungkap 6 khasiat asam Jawa bagi kesehatan!

Asam Jawa adalah buah yang memiliki berbagai kegunaan, baik untuk... http://fb.me/6AnUdS0J3",,https://twitter.com/tipssehatharian/status/602759517110046720,hoax
air mawar,air mawar untuk kesehatan,Air mawar emang terbukti punya khasiat untuk merawat kesehatan kulit. Begini cara menggunakannya.,,https://twitter.com/klikdoktercom/status/1384683806163185664,valid
air mawar,air mawar untuk kesehatan,4 Manfaat Air Mawar untuk Kesehatan Kulit dan Rambut https://lifestyle.okezone.com/read/2021/03/14/481/2377537/4-manfaat-air-mawar-untuk-kesehatan-kulit-dan-rambut?utm_source=dlvr.it&utm_medium=twitter,,https://twitter.com/ValentinaBatik/status/1371053009593987081,hoax
air mawar,air mawar untuk kesehatan,"Bisa jadi pengganti parfum, air mawar pun ampuh untuk jaga kesehatan kulit. Gimana caranya?",,https://twitter.com/officialnova_id/status/1367746704964022275,hoax
air mawar,air mawar untuk kesehatan,"Air mawar memiliki berbagai manfaat untuk kesehatan kulit, termasuk menenangkan kulit yang iritasi dan membantu menyamarkan tanda-tanda penuaan.",,https://twitter.com/kompascom/status/1366402232996954113,valid
air mawar,air mawar untuk kesehatan,Tak Hanya Untuk Kecantikan! Ini 10 Manfaat Menakjubkan Air Mawar Untuk Kesehatan Tubuh,,https://twitter.com/TOPmedia_news/status/1366347996380585988,hoax
air mawar,air mawar untuk kesehatan,"5 Manfaat Air Mawar Untuk Kesehatan Anda https://indeksnews.com/5-manfaat-air-mawar-untuk-kesehatan-anda/ lewat 
@Indeks
 News",,https://twitter.com/indeksncom/status/1342982073573728256,hoax
air mawar,air mawar untuk kesehatan,"Manfaat Menakjubkan Air Mawar untuk Kecantikan dan Kesehatan, Seperti Ini Caranya Supaya Hasilnya Maksimal",,https://twitter.com/Nakita_ID/status/1290255795012005888,hoax
mentimun,mentimun dapat menurunkan tensi darah,"Kalau mentimun dibuat minuman gimana Dok 
@dr_Phaidon
 ? Bisa mencegah hipertensi? #SalamSehat",Tips Sehat Hipertensi,https://twitter.com/RadioElshinta/status/1305347400865701888,valid
